tranche,vehicle_type,credit_band,loan_age_months,n_loans_in_tranche,total_orig_balance,cum_chargeoff_count,cum_chargeoff_balance,cum_net_loss,cum_co_rate_count,cum_co_rate_balance
2007-Q1,New,Prime,6,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,7,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,8,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,9,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,10,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,11,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,12,152,4076100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,13,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,14,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,15,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,16,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,17,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,18,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,19,152,4076100.0,1,21089.0,11466.0,0.006579,0.005174
2007-Q1,New,Prime,20,152,4076100.0,2,42279.0,20351.0,0.013158,0.010372
2007-Q1,New,Prime,21,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,22,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,23,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,24,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,25,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,26,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,27,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,28,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,29,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,30,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,31,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,32,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,33,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,34,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,35,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,36,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,37,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,38,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,39,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,40,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,41,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,42,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,43,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,44,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,45,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,46,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,47,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,48,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,49,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,50,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,51,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,52,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Prime,53,152,4076100.0,3,67198.0,30941.0,0.019737,0.016486
2007-Q1,New,Near Prime,1,162,4248700.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,2,162,4248700.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,3,162,4248700.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,4,162,4248700.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,5,162,4248700.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,6,162,4248700.0,1,37876.0,18034.0,0.006173,0.008915
2007-Q1,New,Near Prime,7,162,4248700.0,1,37876.0,18034.0,0.006173,0.008915
2007-Q1,New,Near Prime,8,162,4248700.0,1,37876.0,18034.0,0.006173,0.008915
2007-Q1,New,Near Prime,9,162,4248700.0,2,50425.0,23097.0,0.012346,0.011868
2007-Q1,New,Near Prime,10,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,11,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,12,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,13,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,14,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,15,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,16,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,17,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,18,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,19,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,20,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,21,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,22,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,23,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,24,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,25,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,26,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,27,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,28,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,29,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,30,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,31,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,32,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,33,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,34,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,35,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,36,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,37,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,38,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,39,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,40,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,41,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,42,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,43,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,44,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,45,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,46,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,47,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,48,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,49,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,50,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,51,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,52,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Near Prime,53,162,4248700.0,3,73601.0,23792.0,0.018519,0.017323
2007-Q1,New,Subprime,1,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,2,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,3,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,4,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,5,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,6,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,7,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,8,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,9,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,10,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,11,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,12,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,13,102,2633100.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,14,102,2633100.0,1,24740.0,13176.0,0.009804,0.009396
2007-Q1,New,Subprime,15,102,2633100.0,1,24740.0,13176.0,0.009804,0.009396
2007-Q1,New,Subprime,16,102,2633100.0,1,24740.0,13176.0,0.009804,0.009396
2007-Q1,New,Subprime,17,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,18,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,19,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,20,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,21,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,22,102,2633100.0,2,46871.0,23141.0,0.019608,0.017801
2007-Q1,New,Subprime,23,102,2633100.0,3,61703.0,31205.0,0.029412,0.023434
2007-Q1,New,Subprime,24,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,25,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,26,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,27,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,28,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,29,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,30,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,31,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,32,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,33,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,34,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,35,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,36,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,37,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,38,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,39,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,40,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,41,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,42,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,43,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,44,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,45,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,46,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,47,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,48,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,49,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,50,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,51,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,52,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,New,Subprime,53,102,2633100.0,4,73420.0,36397.0,0.039216,0.027883
2007-Q1,Used,Super Prime,1,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,2,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,3,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,4,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,5,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,6,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,7,157,2148900.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,8,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,9,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,10,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,11,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,12,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,13,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,14,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,15,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,16,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,17,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,18,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,19,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,20,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,21,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,22,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,23,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,24,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,25,157,2148900.0,1,13635.0,7173.0,0.006369,0.006345
2007-Q1,Used,Super Prime,26,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,27,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,28,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,29,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,30,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,31,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,32,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,33,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,34,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,35,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,36,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,37,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,38,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,39,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,40,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,41,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,42,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,43,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,44,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,45,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,46,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,47,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,48,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,49,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,50,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,51,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,52,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Super Prime,53,157,2148900.0,2,19910.0,8513.0,0.012739,0.009265
2007-Q1,Used,Prime,1,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,2,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,3,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,4,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,5,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,6,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,7,191,2602600.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,8,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,9,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,10,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,11,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,12,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,13,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,14,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,15,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,16,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,17,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,18,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,19,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,20,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,21,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,22,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,23,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,24,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,25,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,26,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,27,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,28,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,29,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,30,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,31,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,32,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,33,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,34,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,35,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,36,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,37,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,38,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,39,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
2007-Q1,Used,Prime,40,191,2602600.0,2,21692.0,12667.0,0.010471,0.008335
