tranche,vehicle_type,credit_band,loan_age_months,n_loans_in_tranche,total_orig_balance,cum_chargeoff_count,cum_chargeoff_balance,cum_net_loss,cum_co_rate_count,cum_co_rate_balance
2007-Q1,New,Super Prime,34,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,35,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,36,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,37,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,38,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,39,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,40,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,41,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,42,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,43,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,44,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,45,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,46,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,47,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,48,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,49,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,50,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,51,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,52,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,53,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,54,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,55,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,56,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,57,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,58,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,59,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Super Prime,60,121,3250200.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,1,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,2,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,3,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,4,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,5,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,6,166,4478500.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Prime,7,166,4478500.0,1,21191.0,11354.0,0.006024,0.004732
2007-Q1,New,Prime,8,166,4478500.0,1,21191.0,11354.0,0.006024,0.004732
2007-Q1,New,Prime,9,166,4478500.0,1,21191.0,11354.0,0.006024,0.004732
2007-Q1,New,Prime,10,166,4478500.0,3,71131.0,32404.0,0.018072,0.015883
2007-Q1,New,Prime,11,166,4478500.0,3,71131.0,32404.0,0.018072,0.015883
2007-Q1,New,Prime,12,166,4478500.0,3,71131.0,32404.0,0.018072,0.015883
2007-Q1,New,Prime,13,166,4478500.0,3,71131.0,32404.0,0.018072,0.015883
2007-Q1,New,Prime,14,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,15,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,16,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,17,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,18,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,19,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,20,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,21,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,22,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,23,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,24,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,25,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,26,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,27,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,28,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,29,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,30,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,31,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,32,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,33,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,34,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,35,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,36,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,37,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,38,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,39,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,40,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,41,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,42,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,43,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,44,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,45,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,46,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,47,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,48,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,49,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,50,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,51,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,52,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,53,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,54,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,55,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,56,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,57,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,58,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,59,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Prime,60,166,4478500.0,4,91503.0,42683.0,0.024096,0.020432
2007-Q1,New,Near Prime,1,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,2,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,3,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,4,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,5,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,6,146,3890600.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Near Prime,7,146,3890600.0,1,29957.0,14235.0,0.006849,0.0077
2007-Q1,New,Near Prime,8,146,3890600.0,1,29957.0,14235.0,0.006849,0.0077
2007-Q1,New,Near Prime,9,146,3890600.0,2,52930.0,18480.0,0.013699,0.013605
2007-Q1,New,Near Prime,10,146,3890600.0,2,52930.0,18480.0,0.013699,0.013605
2007-Q1,New,Near Prime,11,146,3890600.0,3,72719.0,27624.0,0.020548,0.018691
2007-Q1,New,Near Prime,12,146,3890600.0,4,102628.0,40594.0,0.027397,0.026378
2007-Q1,New,Near Prime,13,146,3890600.0,5,126599.0,50309.0,0.034247,0.03254
2007-Q1,New,Near Prime,14,146,3890600.0,5,126599.0,50309.0,0.034247,0.03254
2007-Q1,New,Near Prime,15,146,3890600.0,5,126599.0,50309.0,0.034247,0.03254
2007-Q1,New,Near Prime,16,146,3890600.0,5,126599.0,50309.0,0.034247,0.03254
2007-Q1,New,Near Prime,17,146,3890600.0,5,126599.0,50309.0,0.034247,0.03254
2007-Q1,New,Near Prime,18,146,3890600.0,6,148072.0,62058.0,0.041096,0.038059
2007-Q1,New,Near Prime,19,146,3890600.0,7,168908.0,70563.0,0.047945,0.043414
2007-Q1,New,Near Prime,20,146,3890600.0,7,168908.0,70563.0,0.047945,0.043414
2007-Q1,New,Near Prime,21,146,3890600.0,7,168908.0,70563.0,0.047945,0.043414
2007-Q1,New,Near Prime,22,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,23,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,24,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,25,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,26,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,27,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,28,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,29,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,30,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,31,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,32,146,3890600.0,8,181898.0,77631.0,0.054795,0.046753
2007-Q1,New,Near Prime,33,146,3890600.0,9,192197.0,78822.0,0.061644,0.0494
2007-Q1,New,Near Prime,34,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,35,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,36,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,37,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,38,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,39,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,40,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,41,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,42,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,43,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,44,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,45,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,46,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,47,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,48,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,49,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,50,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,51,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,52,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,53,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,54,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,55,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,56,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,57,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,58,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,59,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Near Prime,60,146,3890600.0,10,202062.0,80667.0,0.068493,0.051936
2007-Q1,New,Subprime,1,107,2784800.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,2,107,2784800.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,3,107,2784800.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,4,107,2784800.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,5,107,2784800.0,0,0.0,0.0,0.0,0.0
2007-Q1,New,Subprime,6,107,2784800.0,2,50692.0,25120.0,0.018692,0.018203
2007-Q1,New,Subprime,7,107,2784800.0,2,50692.0,25120.0,0.018692,0.018203
2007-Q1,New,Subprime,8,107,2784800.0,2,50692.0,25120.0,0.018692,0.018203
2007-Q1,New,Subprime,9,107,2784800.0,2,50692.0,25120.0,0.018692,0.018203
2007-Q1,New,Subprime,10,107,2784800.0,2,50692.0,25120.0,0.018692,0.018203
2007-Q1,New,Subprime,11,107,2784800.0,3,71885.0,35511.0,0.028037,0.025813
2007-Q1,New,Subprime,12,107,2784800.0,5,102431.0,50917.0,0.046729,0.036782
2007-Q1,New,Subprime,13,107,2784800.0,6,124838.0,50995.0,0.056075,0.044828
2007-Q1,New,Subprime,14,107,2784800.0,6,124838.0,50995.0,0.056075,0.044828
2007-Q1,New,Subprime,15,107,2784800.0,6,124838.0,50995.0,0.056075,0.044828
2007-Q1,New,Subprime,16,107,2784800.0,7,142342.0,58048.0,0.065421,0.051114
2007-Q1,New,Subprime,17,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,18,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,19,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,20,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,21,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,22,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,23,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,24,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,25,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,26,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,27,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,28,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,29,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,30,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,31,107,2784800.0,8,168615.0,72139.0,0.074766,0.060548
2007-Q1,New,Subprime,32,107,2784800.0,9,176339.0,75801.0,0.084112,0.063322
2007-Q1,New,Subprime,33,107,2784800.0,9,176339.0,75801.0,0.084112,0.063322
2007-Q1,New,Subprime,34,107,2784800.0,9,176339.0,75801.0,0.084112,0.063322
2007-Q1,New,Subprime,35,107,2784800.0,9,176339.0,75801.0,0.084112,0.063322
2007-Q1,New,Subprime,36,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,37,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,38,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,39,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,40,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,41,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,42,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,43,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,44,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,45,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,46,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,47,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,48,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,49,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,50,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,51,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,52,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,53,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,54,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,55,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,56,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,57,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,58,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,59,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,New,Subprime,60,107,2784800.0,10,186611.0,80682.0,0.093458,0.067011
2007-Q1,Used,Super Prime,1,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,2,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,3,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,4,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,5,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,6,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,7,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,8,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,9,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,10,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,11,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,12,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,13,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,14,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,15,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,16,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,17,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,18,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,19,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,20,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,21,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,22,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,23,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,24,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,25,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,26,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,27,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,28,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,29,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,30,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,31,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,32,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,33,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,34,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,35,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,36,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,37,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,38,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,39,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,40,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,41,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,42,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,43,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,44,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,45,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,46,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,47,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,48,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,49,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,50,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,51,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,52,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,53,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,54,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,55,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,56,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,57,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,58,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,59,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Super Prime,60,159,2221300.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,1,198,2608500.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,2,198,2608500.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,3,198,2608500.0,0,0.0,0.0,0.0,0.0
2007-Q1,Used,Prime,4,198,2608500.0,1,16262.0,9857.0,0.005051,0.006234
2007-Q1,Used,Prime,5,198,2608500.0,1,16262.0,9857.0,0.005051,0.006234
2007-Q1,Used,Prime,6,198,2608500.0,1,16262.0,9857.0,0.005051,0.006234
2007-Q1,Used,Prime,7,198,2608500.0,2,28421.0,15908.0,0.010101,0.010896
2007-Q1,Used,Prime,8,198,2608500.0,2,28421.0,15908.0,0.010101,0.010896
